v-sweep,id,gm,
0.00000000e+00,4.10693701e-12,8.34887715e-11,
1.00000000e-03,4.18509671e-12,7.28306304e-11,
2.00000000e-03,4.25259827e-12,7.28306304e-11,
3.00000000e-03,4.33075797e-12,7.46069873e-11,
4.00000000e-03,4.40181225e-12,7.46069873e-11,
5.00000000e-03,4.47997195e-12,7.99360578e-11,
6.00000000e-03,4.56168436e-12,8.17124146e-11,
7.00000000e-03,4.64339678e-12,8.34887715e-11,
8.00000000e-03,4.72866191e-12,8.52651283e-11,
9.00000000e-03,4.81392703e-12,8.52651283e-11,
1.00000000e-02,4.89919216e-12,8.88178420e-11,
1.10000000e-02,4.99156272e-12,9.23705556e-11,
1.20000000e-02,5.08393327e-12,9.41469125e-11,
1.30000000e-02,5.17985654e-12,9.76996262e-11,
1.40000000e-02,5.27933253e-12,9.76996262e-11,
1.50000000e-02,5.37525580e-12,9.76996262e-11,
1.60000000e-02,5.47473178e-12,1.03028697e-10,
1.70000000e-02,5.58131319e-12,1.08357767e-10,
1.80000000e-02,5.69144731e-12,1.04805054e-10,
1.90000000e-02,5.79092330e-12,1.10134124e-10,
2.00000000e-02,5.91171556e-12,1.15463195e-10,
2.10000000e-02,6.02184969e-12,1.13686838e-10,
2.20000000e-02,6.13908924e-12,1.19015908e-10,
2.30000000e-02,6.25988150e-12,1.26121336e-10,
2.40000000e-02,6.39133191e-12,1.27897692e-10,
2.50000000e-02,6.51567689e-12,1.27897692e-10,
2.60000000e-02,6.64712729e-12,1.29674049e-10,
2.70000000e-02,6.77502499e-12,1.31450406e-10,
2.80000000e-02,6.91002811e-12,1.38555833e-10,
2.90000000e-02,7.05213665e-12,1.42108547e-10,
3.00000000e-02,7.19424520e-12,1.43884904e-10,
3.10000000e-02,7.33990646e-12,1.49213975e-10,
3.20000000e-02,7.49267315e-12,1.52766688e-10,
3.30000000e-02,7.64543984e-12,1.54543045e-10,
3.40000000e-02,7.80175924e-12,1.56319402e-10,
3.50000000e-02,7.95807864e-12,1.61648472e-10,
3.60000000e-02,8.12505618e-12,1.66977543e-10,
3.70000000e-02,8.29203373e-12,1.72306613e-10,
3.80000000e-02,8.46966941e-12,1.75859327e-10,
3.90000000e-02,8.64375238e-12,1.77635684e-10,
4.00000000e-02,8.82494078e-12,1.84741111e-10,
4.10000000e-02,9.01323460e-12,1.90070182e-10,
4.20000000e-02,9.20508114e-12,1.91846539e-10,
4.30000000e-02,9.39692768e-12,1.98951966e-10,
4.40000000e-02,9.60298507e-12,2.02504680e-10,
4.50000000e-02,9.80193704e-12,2.04281037e-10,
4.60000000e-02,1.00115471e-11,2.11386464e-10,
4.70000000e-02,1.02247100e-11,2.18491891e-10,
4.80000000e-02,1.04485309e-11,2.22044605e-10,
4.90000000e-02,1.06687992e-11,2.27373675e-10,
5.00000000e-02,1.09032783e-11,2.34479103e-10,
5.10000000e-02,1.11377574e-11,2.41584530e-10,
5.20000000e-02,1.13864473e-11,2.46913601e-10,
5.30000000e-02,1.16315846e-11,2.50466314e-10,
5.40000000e-02,1.18873800e-11,2.55795385e-10,
5.50000000e-02,1.21431754e-11,2.62900812e-10,
5.60000000e-02,1.24131816e-11,2.71782596e-10,
5.70000000e-02,1.26867405e-11,2.77111667e-10,
5.80000000e-02,1.29674049e-11,2.82440737e-10,
5.90000000e-02,1.32516220e-11,2.89546165e-10,
6.00000000e-02,1.35464973e-11,2.96651592e-10,
6.10000000e-02,1.38449252e-11,3.05533376e-10,
