v-sweep,id,gm,
0.00000000e+00,1.80122584e-12,2.75335310e-11,
1.00000000e-03,1.82964754e-12,2.93098879e-11,
2.00000000e-03,1.85984561e-12,3.19744231e-11,
3.00000000e-03,1.89359639e-12,3.28626015e-11,
4.00000000e-03,1.92557081e-12,3.19744231e-11,
5.00000000e-03,1.95754524e-12,3.46389584e-11,
6.00000000e-03,1.99484873e-12,3.37507799e-11,
7.00000000e-03,2.02504680e-12,3.46389584e-11,
8.00000000e-03,2.06412665e-12,3.73034936e-11,
9.00000000e-03,2.09965378e-12,3.73034936e-11,
1.00000000e-02,2.13873363e-12,3.73034936e-11,
1.10000000e-02,2.17426077e-12,3.81916720e-11,
1.20000000e-02,2.21511698e-12,3.99680289e-11,
1.30000000e-02,2.25419683e-12,4.08562073e-11,
1.40000000e-02,2.29682939e-12,4.08562073e-11,
1.50000000e-02,2.33590924e-12,4.26325641e-11,
1.60000000e-02,2.38209452e-12,4.44089210e-11,
1.70000000e-02,2.42472709e-12,4.44089210e-11,
1.80000000e-02,2.47091236e-12,4.61852778e-11,
1.90000000e-02,2.51709764e-12,4.70734562e-11,
2.00000000e-02,2.56505928e-12,4.88498131e-11,
2.10000000e-02,2.61479727e-12,4.97379915e-11,
2.20000000e-02,2.66453526e-12,4.97379915e-11,
2.30000000e-02,2.71427325e-12,5.32907052e-11,
2.40000000e-02,2.77111667e-12,5.59552404e-11,
2.50000000e-02,2.82618373e-12,5.41788836e-11,
2.60000000e-02,2.87947444e-12,5.59552404e-11,
2.70000000e-02,2.93809421e-12,5.77315973e-11,
2.80000000e-02,2.99493763e-12,5.77315973e-11,
2.90000000e-02,3.05355741e-12,6.03961325e-11,
3.00000000e-02,3.11572990e-12,6.21724894e-11,
3.10000000e-02,3.17790239e-12,6.30606678e-11,
3.20000000e-02,3.24185123e-12,6.48370246e-11,
3.30000000e-02,3.30757643e-12,6.66133815e-11,
3.40000000e-02,3.37507799e-12,6.92779167e-11,
3.50000000e-02,3.44613227e-12,7.19424520e-11,
