v-sweep,id,gm,
1.64000000e-01,9.31361654e-11,2.25952590e-09,
1.65000000e-01,9.54205603e-11,2.31370478e-09,
1.66000000e-01,9.77635750e-11,2.37321274e-09,
1.67000000e-01,1.00166986e-10,2.43183251e-09,
1.68000000e-01,1.02627240e-10,2.49134047e-09,
1.69000000e-01,1.05149667e-10,2.55262478e-09,
1.70000000e-01,1.07732490e-10,2.61657362e-09,
1.71000000e-01,1.10382814e-10,2.68052247e-09,
1.72000000e-01,1.13093535e-10,2.74624767e-09,
1.73000000e-01,1.15875309e-10,2.81641377e-09,
1.74000000e-01,1.18726362e-10,2.88569169e-09,
1.75000000e-01,1.21646693e-10,2.95763414e-09,
1.76000000e-01,1.24641630e-10,3.03046477e-09,
1.77000000e-01,1.27707622e-10,3.10418358e-09,
1.78000000e-01,1.30849998e-10,3.17967874e-09,
1.79000000e-01,1.34066980e-10,3.25961480e-09,
1.80000000e-01,1.37369227e-10,3.34221539e-09,
1.81000000e-01,1.40751411e-10,3.42392781e-09,
1.82000000e-01,1.44217083e-10,3.50830476e-09,
1.83000000e-01,1.47768020e-10,3.59534624e-09,
1.84000000e-01,1.51407775e-10,3.68505226e-09,
1.85000000e-01,1.55138125e-10,3.77564646e-09,
1.86000000e-01,1.58959068e-10,3.86801702e-09,
1.87000000e-01,1.62874159e-10,3.96394029e-09,
1.88000000e-01,1.66886949e-10,4.06341627e-09,
1.89000000e-01,1.71000991e-10,4.16378043e-09,
1.90000000e-01,1.75214510e-10,4.26680913e-09,
1.91000000e-01,1.79534609e-10,4.37072600e-09,
1.92000000e-01,1.83955962e-10,4.47908377e-09,
1.93000000e-01,1.88492777e-10,4.59277061e-09,
1.94000000e-01,1.93141503e-10,4.70379291e-09,
1.95000000e-01,1.97900363e-10,4.82014428e-09,
1.96000000e-01,2.02781791e-10,4.94182473e-09,
1.97000000e-01,2.07784012e-10,5.06350517e-09,
1.98000000e-01,2.12908802e-10,5.18696197e-09,
1.99000000e-01,2.18157936e-10,5.31574784e-09,
2.00000000e-01,2.23540297e-10,5.44719825e-09,
2.01000000e-01,2.29052333e-10,5.58220137e-09,
2.02000000e-01,2.34704700e-10,5.72164538e-09,
2.03000000e-01,2.40495623e-10,5.86020121e-09,
2.04000000e-01,2.46425103e-10,6.00497430e-09,
2.05000000e-01,2.52505572e-10,6.15596463e-09,
2.06000000e-01,2.58737032e-10,6.30873132e-09,
2.07000000e-01,2.65123035e-10,6.46505072e-09,
2.08000000e-01,2.71667133e-10,6.62314648e-09,
2.09000000e-01,2.78369328e-10,6.78568313e-09,
2.10000000e-01,2.85238499e-10,6.95532520e-09,
2.11000000e-01,2.92279978e-10,7.12852000e-09,
2.12000000e-01,2.99495539e-10,7.30437932e-09,
2.13000000e-01,3.06888737e-10,7.48379136e-09,
2.14000000e-01,3.14463122e-10,7.66853248e-09,
2.15000000e-01,3.22225802e-10,7.85771448e-09,
2.16000000e-01,3.30178551e-10,8.05311373e-09,
2.17000000e-01,3.38332029e-10,8.25295388e-09,
2.18000000e-01,3.46684459e-10,8.45723491e-09,
2.19000000e-01,3.55246499e-10,8.66595684e-09,
2.20000000e-01,3.64016373e-10,8.88000784e-09,
2.21000000e-01,3.73006515e-10,9.09938791e-09,
2.22000000e-01,3.82215148e-10,9.32409705e-09,
2.23000000e-01,3.91654709e-10,9.55413526e-09,
2.24000000e-01,4.01323419e-10,9.79039072e-09,
2.25000000e-01,4.11235490e-10,1.00328634e-08,
2.26000000e-01,4.21389146e-10,1.02824416e-08,
2.27000000e-01,4.31800373e-10,1.05355724e-08,
2.28000000e-01,4.42460291e-10,1.07949205e-08,
2.29000000e-01,4.53390214e-10,1.10631504e-08,
2.30000000e-01,4.64586591e-10,1.13340448e-08,
2.31000000e-01,4.76058304e-10,1.16173737e-08,
2.32000000e-01,4.87821339e-10,1.19051435e-08,
2.33000000e-01,4.99868591e-10,1.21946897e-08,
2.34000000e-01,5.12210718e-10,1.24975585e-08,
2.35000000e-01,5.24863708e-10,1.28101973e-08,
2.36000000e-01,5.37831113e-10,1.31246125e-08,
2.37000000e-01,5.51112933e-10,1.34470213e-08,
2.38000000e-01,5.64725156e-10,1.37800882e-08,
2.39000000e-01,5.78673109e-10,1.41202605e-08,
2.40000000e-01,5.92965677e-10,1.44710910e-08,
2.41000000e-01,6.07615291e-10,1.48272505e-08,
2.42000000e-01,6.22620178e-10,1.51931800e-08,
2.43000000e-01,6.38001652e-10,1.55688795e-08,
2.44000000e-01,6.53757937e-10,1.59534608e-08,
2.45000000e-01,6.69908573e-10,1.63478120e-08,
2.46000000e-01,6.86453561e-10,1.67501568e-08,
2.47000000e-01,7.03408887e-10,1.71658243e-08,
2.48000000e-01,7.20785209e-10,1.75912618e-08,
2.49000000e-01,7.38591410e-10,1.80238047e-08,
2.50000000e-01,7.56832819e-10,1.84670057e-08,
2.51000000e-01,7.75525422e-10,1.89244176e-08,
2.52000000e-01,7.94681654e-10,1.93924876e-08,
2.53000000e-01,8.14310397e-10,1.98712158e-08,
2.54000000e-01,8.34424085e-10,2.03623785e-08,
2.55000000e-01,8.55035154e-10,2.08650874e-08,
2.56000000e-01,8.76154260e-10,2.13784546e-08,
2.57000000e-01,8.97792063e-10,2.19051444e-08,
2.58000000e-01,9.19964549e-10,2.24478214e-08,
2.59000000e-01,9.42687706e-10,2.30029329e-08,
2.60000000e-01,9.65970415e-10,2.35687025e-08,
2.61000000e-01,9.89825111e-10,2.41513476e-08,
2.62000000e-01,1.01427311e-09,2.47482035e-08,
2.63000000e-01,1.03932152e-09,2.53583821e-08,
2.64000000e-01,1.06498987e-09,2.59827715e-08,
2.65000000e-01,1.09128706e-09,2.66240363e-08,
2.66000000e-01,1.11823795e-09,2.72821765e-08,
2.67000000e-01,1.14585141e-09,2.79554158e-08,
2.68000000e-01,1.17414878e-09,2.86446422e-08,
2.69000000e-01,1.20314070e-09,2.93507441e-08,
2.70000000e-01,1.23285027e-09,3.00754976e-08,
2.71000000e-01,1.26329169e-09,3.08180148e-08,
2.72000000e-01,1.29448630e-09,3.15791837e-08,
2.73000000e-01,1.32645006e-09,3.23572280e-08,
2.74000000e-01,1.35920075e-09,3.31530359e-08,
2.75000000e-01,1.39275613e-09,3.39719364e-08,
2.76000000e-01,1.42714462e-09,3.48103768e-08,
2.77000000e-01,1.46237689e-09,3.56683572e-08,
2.78000000e-01,1.49848134e-09,3.65467656e-08,
2.79000000e-01,1.53547042e-09,3.74473785e-08,
2.80000000e-01,1.57337610e-09,3.83710841e-08,
2.81000000e-01,1.61221259e-09,3.93161059e-08,
2.82000000e-01,1.65200831e-09,4.02886613e-08,
2.83000000e-01,1.69278991e-09,4.12798684e-08,
2.84000000e-01,1.73456804e-09,4.22950563e-08,
2.85000000e-01,1.77738002e-09,4.33404423e-08,
2.86000000e-01,1.82124893e-09,4.44071446e-08,
2.87000000e-01,1.86619431e-09,4.55004923e-08,
2.88000000e-01,1.91224991e-09,4.66231498e-08,
2.89000000e-01,1.95944061e-09,4.77715645e-08,
2.90000000e-01,2.00779304e-09,4.89475127e-08,
2.91000000e-01,2.05733564e-09,5.01536590e-08,
2.92000000e-01,2.10810036e-09,5.13900034e-08,
2.93000000e-01,2.16011564e-09,5.26556576e-08,
2.94000000e-01,2.21341168e-09,5.39506217e-08,
2.95000000e-01,2.26801689e-09,5.52784485e-08,
2.96000000e-01,2.32396857e-09,5.66409142e-08,
2.97000000e-01,2.38129871e-09,5.80353543e-08,
2.98000000e-01,2.44003928e-09,5.94644334e-08,
2.99000000e-01,2.50022758e-09,6.09290396e-08,
3.00000000e-01,2.56189736e-09,6.24273966e-08,
3.01000000e-01,2.62508237e-09,6.39630571e-08,
3.02000000e-01,2.68982348e-09,6.55386856e-08,
3.03000000e-01,2.75615974e-09,6.71516176e-08,
3.04000000e-01,2.82412671e-09,6.88027413e-08,
3.05000000e-01,2.89376523e-09,7.04956094e-08,
3.06000000e-01,2.96511793e-09,7.22302218e-08,
3.07000000e-01,3.03822567e-09,7.40074668e-08,
3.08000000e-01,3.11313286e-09,7.58300089e-08,
3.09000000e-01,3.18988569e-09,7.76934073e-08,
3.10000000e-01,3.26851968e-09,7.96021027e-08,
3.11000000e-01,3.34908989e-09,8.15587597e-08,
3.12000000e-01,3.43163720e-09,8.35660430e-08,
3.13000000e-01,3.51622198e-09,8.56212878e-08,
3.14000000e-01,3.60287977e-09,8.77236062e-08,
3.15000000e-01,3.69166919e-09,8.98801034e-08,
3.16000000e-01,3.78263998e-09,9.20881149e-08,
3.17000000e-01,3.87584542e-09,9.43538581e-08,
3.18000000e-01,3.97134770e-09,9.66728919e-08,
3.19000000e-01,4.06919121e-09,9.90452165e-08,
3.20000000e-01,4.16943813e-09,1.01480602e-07,
3.21000000e-01,4.27215241e-09,1.03973719e-07,
3.22000000e-01,4.37738557e-09,1.06525455e-07,
3.23000000e-01,4.48520332e-09,1.09140252e-07,
3.24000000e-01,4.59566607e-09,1.11821663e-07,
3.25000000e-01,4.70884665e-09,1.14567023e-07,
3.26000000e-01,4.82480011e-09,1.17378107e-07,
3.27000000e-01,4.94360286e-09,1.20261134e-07,
3.28000000e-01,5.06532238e-09,1.23210775e-07,
3.29000000e-01,5.19002441e-09,1.26235022e-07,
3.30000000e-01,5.31779243e-09,1.29335653e-07,
3.31000000e-01,5.44869572e-09,1.32506450e-07,
3.32000000e-01,5.58280533e-09,1.35756295e-07,
3.33000000e-01,5.72020831e-09,1.39085188e-07,
3.34000000e-01,5.86097570e-09,1.42496681e-07,
3.35000000e-01,6.00520167e-09,1.45992551e-07,
3.36000000e-01,6.15296081e-09,1.49569246e-07,
3.37000000e-01,6.30434016e-09,1.53237423e-07,
3.38000000e-01,6.45943565e-09,1.56994417e-07,
3.39000000e-01,6.61832900e-09,1.60841118e-07,
3.40000000e-01,6.78111789e-09,1.64781078e-07,
3.41000000e-01,6.94789115e-09,1.68818737e-07,
3.42000000e-01,7.11875536e-09,1.72957648e-07,
3.43000000e-01,7.29380645e-09,1.77192483e-07,
3.44000000e-01,7.47314033e-09,1.81530346e-07,
3.45000000e-01,7.65686714e-09,1.85974791e-07,
3.46000000e-01,7.84508991e-09,1.90529370e-07,
3.47000000e-01,8.03792588e-09,1.95194971e-07,
3.48000000e-01,8.23547985e-09,1.99969818e-07,
3.49000000e-01,8.43786552e-09,2.04861905e-07,
3.50000000e-01,8.64520366e-09,2.09877449e-07,
3.51000000e-01,8.85762041e-09,2.15012008e-07,
3.52000000e-01,9.07522768e-09,2.20268248e-07,
3.53000000e-01,9.29815691e-09,2.25655050e-07,
3.54000000e-01,9.52653778e-09,2.31174191e-07,
3.55000000e-01,9.76050529e-09,2.36826558e-07,
3.56000000e-01,1.00001909e-08,2.42613929e-07,
3.57000000e-01,1.02457332e-08,2.48542520e-07,
3.58000000e-01,1.04972759e-08,2.54616772e-07,
3.59000000e-01,1.07549667e-08,2.60836686e-07,
3.60000000e-01,1.10189493e-08,2.67207589e-07,
3.61000000e-01,1.12893819e-08,2.73733924e-07,
3.62000000e-01,1.15664172e-08,2.80417467e-07,
3.63000000e-01,1.18502168e-08,2.87263546e-07,
3.64000000e-01,1.21409442e-08,2.94274827e-07,
3.65000000e-01,1.24387665e-08,3.01457526e-07,
3.66000000e-01,1.27438593e-08,3.08811643e-07,
3.67000000e-01,1.30563897e-08,3.16341620e-07,
3.68000000e-01,1.33765425e-08,3.24058114e-07,
3.69000000e-01,1.37045060e-08,3.31963790e-07,
3.70000000e-01,1.40404701e-08,3.40057760e-07,
3.71000000e-01,1.43846215e-08,3.48343576e-07,
3.72000000e-01,1.47371573e-08,3.56832786e-07,
3.73000000e-01,1.50982871e-08,3.65527164e-07,
3.74000000e-01,1.54682116e-08,3.74430265e-07,
3.75000000e-01,1.58471476e-08,3.83549192e-07,
3.76000000e-01,1.62353100e-08,3.92890165e-07,
3.77000000e-01,1.66329279e-08,4.02454070e-07,
3.78000000e-01,1.70402181e-08,4.12248014e-07,
3.79000000e-01,1.74574240e-08,4.22279989e-07,
3.80000000e-01,1.78847781e-08,4.32551772e-07,
3.81000000e-01,1.83225275e-08,4.43074022e-07,
3.82000000e-01,1.87709261e-08,4.53846738e-07,
3.83000000e-01,1.92302210e-08,4.64879690e-07,
3.84000000e-01,1.97006855e-08,4.76179096e-07,
3.85000000e-01,2.01825792e-08,4.87750285e-07,
3.86000000e-01,2.06761861e-08,4.99600361e-07,
3.87000000e-01,2.11817799e-08,5.11732878e-07,
3.88000000e-01,2.16996519e-08,5.24157606e-07,
3.89000000e-01,2.22300951e-08,5.36882538e-07,
3.90000000e-01,2.27734169e-08,5.49911228e-07,
3.91000000e-01,2.33299176e-08,5.63254332e-07,
3.92000000e-01,2.38999256e-08,5.76916293e-07,
3.93000000e-01,2.44837501e-08,5.90905103e-07,
3.94000000e-01,2.50817358e-08,6.05232309e-07,
3.95000000e-01,2.56942148e-08,6.19900575e-07,
3.96000000e-01,2.63215370e-08,6.34921449e-07,
3.97000000e-01,2.69640577e-08,6.50302923e-07,
3.98000000e-01,2.76221428e-08,6.66049438e-07,
3.99000000e-01,2.82961565e-08,6.82173429e-07,
4.00000000e-01,2.89864897e-08,6.98683778e-07,
4.01000000e-01,2.96935241e-08,7.15588477e-07,
4.02000000e-01,3.04176666e-08,7.32899963e-07,
4.03000000e-01,3.11593240e-08,7.50623563e-07,
4.04000000e-01,3.19189137e-08,7.68769937e-07,
4.05000000e-01,3.26968639e-08,7.87348853e-07,
4.06000000e-01,3.34936114e-08,8.06370082e-07,
4.07000000e-01,3.43096040e-08,8.25845170e-07,
4.08000000e-01,3.51453018e-08,8.45787440e-07,
4.09000000e-01,3.60011789e-08,8.66203109e-07,
4.10000000e-01,3.68777080e-08,8.87101059e-07,
4.11000000e-01,3.77753810e-08,9.08499942e-07,
4.12000000e-01,3.86947079e-08,9.30407751e-07,
4.13000000e-01,3.96361965e-08,9.52835144e-07,
4.14000000e-01,4.06003782e-08,9.75797221e-07,
4.15000000e-01,4.15877910e-08,9.99302863e-07,
4.16000000e-01,4.25989839e-08,1.02336717e-06,
4.17000000e-01,4.36345253e-08,1.04800257e-06,
4.18000000e-01,4.46949890e-08,1.07322062e-06,
4.19000000e-01,4.57809666e-08,1.09903819e-06,
4.20000000e-01,4.68930654e-08,1.12546861e-06,
4.21000000e-01,4.80319038e-08,1.15252163e-06,
4.22000000e-01,4.91981087e-08,1.18021681e-06,
4.23000000e-01,5.03923374e-08,1.20856658e-06,
4.24000000e-01,5.16152419e-08,1.23758337e-06,
4.25000000e-01,5.28675042e-08,1.26728761e-06,
4.26000000e-01,5.41498171e-08,1.29769528e-06,
4.27000000e-01,5.54628947e-08,1.32881883e-06,
4.28000000e-01,5.68074547e-08,1.36067602e-06,
4.29000000e-01,5.81842468e-08,1.39328460e-06,
