v-sweep,id,gm,
0.00000000e+00,-3.24096305e-12,8.30446822e-11,
-1.00000000e-03,-3.32556205e-12,8.61533067e-11,
-2.00000000e-03,-3.41326967e-12,8.85957974e-11,
-3.00000000e-03,-3.50275364e-12,9.08162434e-11,
-4.00000000e-03,-3.59490215e-12,9.30366895e-11,
-5.00000000e-03,-3.68882702e-12,9.55902024e-11,
-6.00000000e-03,-3.78608256e-12,9.82547377e-11,
-7.00000000e-03,-3.88533650e-12,1.00919273e-10,
-8.00000000e-03,-3.98792110e-12,1.03583808e-10,
-9.00000000e-03,-4.09250411e-12,1.06137321e-10,
-1.00000000e-02,-4.20019575e-12,1.09023901e-10,
-1.10000000e-02,-4.31055192e-12,1.12021503e-10,
-1.20000000e-02,-4.42423875e-12,1.14908083e-10,
-1.30000000e-02,-4.54036808e-12,1.17905685e-10,
-1.40000000e-02,-4.66005012e-12,1.21347377e-10,
-1.50000000e-02,-4.78306283e-12,1.24344979e-10,
-1.60000000e-02,-4.90874008e-12,1.27564626e-10,
-1.70000000e-02,-5.03819209e-12,1.31228362e-10,
-1.80000000e-02,-5.17119680e-12,1.34448008e-10,
-1.90000000e-02,-5.30708810e-12,1.37889700e-10,
-2.00000000e-02,-5.44697620e-12,1.41664458e-10,
-2.10000000e-02,-5.59041702e-12,1.45217172e-10,
-2.20000000e-02,-5.73741055e-12,1.49324997e-10,
-2.30000000e-02,-5.88906701e-12,1.53432822e-10,
-2.40000000e-02,-6.04427619e-12,1.57096558e-10,
-2.50000000e-02,-6.20326013e-12,1.61426428e-10,
-2.60000000e-02,-6.36712905e-12,1.65645275e-10,
-2.70000000e-02,-6.53455068e-12,1.69753100e-10,
-2.80000000e-02,-6.70663525e-12,1.74416037e-10,
-2.90000000e-02,-6.88338275e-12,1.78856929e-10,
-3.00000000e-02,-7.06434911e-12,1.83519866e-10,
-3.10000000e-02,-7.25042248e-12,1.88293825e-10,
-3.20000000e-02,-7.44093676e-12,1.93289829e-10,
-3.30000000e-02,-7.63700214e-12,1.98618899e-10,
-3.40000000e-02,-7.83817455e-12,2.03392858e-10,
-3.50000000e-02,-8.04378786e-12,2.08721929e-10,
-3.60000000e-02,-8.25561841e-12,2.14495088e-10,
-3.70000000e-02,-8.47277803e-12,2.20046203e-10,
-3.80000000e-02,-8.69571082e-12,2.25708341e-10,
-3.90000000e-02,-8.92419472e-12,2.31370478e-10,
-4.00000000e-02,-9.15845177e-12,2.37476705e-10,
-4.10000000e-02,-9.39914813e-12,2.43804976e-10,
-4.20000000e-02,-9.64606173e-12,2.49911203e-10,
-4.30000000e-02,-9.89897053e-12,2.56461519e-10,
-4.40000000e-02,-1.01589848e-11,2.63122857e-10,
-4.50000000e-02,-1.04252162e-11,2.69784195e-10,
-4.60000000e-02,-1.06985532e-11,2.76778600e-10,
-4.70000000e-02,-1.09787734e-11,2.83995050e-10,
-4.80000000e-02,-1.12665433e-11,2.91433544e-10,
-4.90000000e-02,-1.15616405e-11,2.98761016e-10,
-5.00000000e-02,-1.18640653e-11,3.06532577e-10,
-5.10000000e-02,-1.21747057e-11,3.14526183e-10,
-5.20000000e-02,-1.24931177e-11,3.22519789e-10,
-5.30000000e-02,-1.28197453e-11,3.30624417e-10,
-5.40000000e-02,-1.31543665e-11,3.39173134e-10,
-5.50000000e-02,-1.34980915e-11,3.47943896e-10,
-5.60000000e-02,-1.38502543e-11,3.56714658e-10,
-5.70000000e-02,-1.42115208e-11,3.65929509e-10,
-5.80000000e-02,-1.45821133e-11,3.75255382e-10,
-5.90000000e-02,-1.49620316e-11,3.84803300e-10,
-6.00000000e-02,-1.53517199e-11,3.94573263e-10,
-6.10000000e-02,-1.57511781e-11,4.04454248e-10,
-6.20000000e-02,-1.61606284e-11,4.15001367e-10,
-6.30000000e-02,-1.65811809e-11,4.25437463e-10,
-6.40000000e-02,-1.70115033e-11,4.35984582e-10,
-6.50000000e-02,-1.74531500e-11,4.47308857e-10,
-6.60000000e-02,-1.79061210e-11,4.58633131e-10,
-6.70000000e-02,-1.83704163e-11,4.70068429e-10,
-6.80000000e-02,-1.88462579e-11,4.81947815e-10,
-6.90000000e-02,-1.93343119e-11,4.94049246e-10,
-7.00000000e-02,-1.98343564e-11,5.06372722e-10,
-7.10000000e-02,-2.03470574e-11,5.19140286e-10,
-7.20000000e-02,-2.08726370e-11,5.32351940e-10,
-7.30000000e-02,-2.14117613e-11,5.45674617e-10,
-7.40000000e-02,-2.19639862e-11,5.58997293e-10,
-7.50000000e-02,-2.25297558e-11,5.73319170e-10,
-7.60000000e-02,-2.31106245e-11,5.87641047e-10,
-7.70000000e-02,-2.37050379e-11,6.01962924e-10,
-7.80000000e-02,-2.43145504e-11,6.17172979e-10,
-7.90000000e-02,-2.49393839e-11,6.32494057e-10,
-8.00000000e-02,-2.55795385e-11,6.48037179e-10,
-8.10000000e-02,-2.62354583e-11,6.64135413e-10,
-8.20000000e-02,-2.69078093e-11,6.80899781e-10,
-8.30000000e-02,-2.75972578e-11,6.97442104e-10,
-8.40000000e-02,-2.83026935e-11,7.14539539e-10,
-8.50000000e-02,-2.90263369e-11,7.32414129e-10,
-8.60000000e-02,-2.97675218e-11,7.50288720e-10,
-8.70000000e-02,-3.05269143e-11,7.68718422e-10,
-8.80000000e-02,-3.13049586e-11,7.87592214e-10,
-8.90000000e-02,-3.21020988e-11,8.06910094e-10,
-9.00000000e-02,-3.29187788e-11,8.26783086e-10,
-9.10000000e-02,-3.37556649e-11,8.46878123e-10,
-9.20000000e-02,-3.46125351e-11,8.67306227e-10,
-9.30000000e-02,-3.54902774e-11,8.88511487e-10,
-9.40000000e-02,-3.63895580e-11,9.10271858e-10,
-9.50000000e-02,-3.73108211e-11,9.32476318e-10,
-9.60000000e-02,-3.82545107e-11,9.54902823e-10,
-9.70000000e-02,-3.92206267e-11,9.77773418e-10,
-9.80000000e-02,-4.02100575e-11,1.00153219e-09,
-9.90000000e-02,-4.12236911e-11,1.02584607e-09,
-1.00000000e-01,-4.22617497e-11,1.05038200e-09,
-1.01000000e-01,-4.33244551e-11,1.07547304e-09,
-1.02000000e-01,-4.44126957e-11,1.10134124e-09,
-1.03000000e-01,-4.55271376e-11,1.12798659e-09,
-1.04000000e-01,-4.66686689e-11,1.15496501e-09,
-1.05000000e-01,-4.78370676e-11,1.18216548e-09,
-1.06000000e-01,-4.90329999e-11,1.21047616e-09,
-1.07000000e-01,-5.02580200e-11,1.23923094e-09,
-1.08000000e-01,-5.15114618e-11,1.26854083e-09,
-1.09000000e-01,-5.27951016e-11,1.29873889e-09,
-1.10000000e-01,-5.41089396e-11,1.32927003e-09,
-1.11000000e-01,-5.54536417e-11,1.36080036e-09,
-1.12000000e-01,-5.68305403e-11,1.39288581e-09,
-1.13000000e-01,-5.82394133e-11,1.42552636e-09,
-1.14000000e-01,-5.96815930e-11,1.45894408e-09,
-1.15000000e-01,-6.11573014e-11,1.49313895e-09,
-1.16000000e-01,-6.26678709e-11,1.52811097e-09,
