id,vds,r0
-2.2902508300e-21,0.0000000000e+00,4.9192963122e+03
-2.0328110700e-07,-1.0000000000e-03,4.9351275721e+03
-4.0526630200e-07,-2.0000000000e-03,4.9668819075e+03
-6.0595654900e-07,-3.0000000000e-03,4.9990233151e+03
-8.0535282200e-07,-4.0000000000e-03,5.0315585711e+03
-1.0034561100e-06,-5.0000000000e-03,5.0644945070e+03
-1.2002674200e-06,-6.0000000000e-03,5.0978382963e+03
-1.3957877600e-06,-7.0000000000e-03,5.1315969579e+03
-1.5900181800e-06,-8.0000000000e-03,5.1657779679e+03
-1.7829597100e-06,-9.0000000000e-03,5.2003888499e+03
-1.9746134300e-06,-1.0000000000e-02,5.2354371919e+03
-2.1649804100e-06,-1.1000000000e-02,5.2709310181e+03
-2.3540617500e-06,-1.2000000000e-02,5.3068781354e+03
-2.5418585700e-06,-1.3000000000e-02,5.3432868160e+03
-2.7283720000e-06,-1.4000000000e-02,5.3801655283e+03
-2.9136031900e-06,-1.5000000000e-02,5.4175228020e+03
-3.0975533100e-06,-1.6000000000e-02,5.4553673712e+03
-3.2802235500e-06,-1.7000000000e-02,5.4937080273e+03
-3.4616151300e-06,-1.8000000000e-02,5.5325540845e+03
-3.6417292700e-06,-1.9000000000e-02,5.5719149187e+03
-3.8205672300e-06,-2.0000000000e-02,5.6117999931e+03
-3.9981302800e-06,-2.1000000000e-02,5.6522191481e+03
-4.1744197200e-06,-2.2000000000e-02,5.6931821481e+03
-4.3494368800e-06,-2.3000000000e-02,5.7346993240e+03
-4.5231831000e-06,-2.4000000000e-02,5.7767810866e+03
-4.6956597600e-06,-2.5000000000e-02,5.8194382905e+03
-4.8668682400e-06,-2.6000000000e-02,5.8626816964e+03
-5.0368099800e-06,-2.7000000000e-02,5.9065221816e+03
-5.2054864300e-06,-2.8000000000e-02,5.9509715769e+03
-5.3728990600e-06,-2.9000000000e-02,5.9960411175e+03
-5.5390494000e-06,-3.0000000000e-02,6.0417426968e+03
-5.7039389800e-06,-3.1000000000e-02,6.0880888486e+03
-5.8675693700e-06,-3.2000000000e-02,6.1350916931e+03
-6.0299421800e-06,-3.3000000000e-02,6.1827640316e+03
-6.1910590400e-06,-3.4000000000e-02,6.2311185842e+03
-6.3509216400e-06,-3.5000000000e-02,6.2801688064e+03
-6.5095316700e-06,-3.6000000000e-02,6.3299284622e+03
-6.6668908800e-06,-3.7000000000e-02,6.3804108819e+03
-6.8230010600e-06,-3.8000000000e-02,6.4316303284e+03
-6.9778640300e-06,-3.9000000000e-02,6.4836014220e+03
-7.1314816500e-06,-4.0000000000e-02,6.5363391652e+03
-7.2838558100e-06,-4.1000000000e-02,6.5898580581e+03
-7.4349884800e-06,-4.2000000000e-02,6.6441732020e+03
-7.5848816500e-06,-4.3000000000e-02,6.6993011620e+03
-7.7335373400e-06,-4.4000000000e-02,6.7552578029e+03
-7.8809576400e-06,-4.5000000000e-02,6.8120589372e+03
-8.0271446900e-06,-4.6000000000e-02,6.8697216921e+03
-8.1721006600e-06,-4.7000000000e-02,6.9282628915e+03
-8.3158278000e-06,-4.8000000000e-02,6.9876998079e+03
-8.4583283900e-06,-4.9000000000e-02,7.0480503460e+03
-8.5996047800e-06,-5.0000000000e-02,7.1093326367e+03
-8.7396593600e-06,-5.1000000000e-02,7.1715652303e+03
-8.8784945900e-06,-5.2000000000e-02,7.2347666289e+03
-9.0161129900e-06,-5.3000000000e-02,7.2989560306e+03
-9.1525171400e-06,-5.4000000000e-02,7.3641528215e+03
-9.2877096900e-06,-5.5000000000e-02,7.4303771355e+03
-9.4216933400e-06,-5.6000000000e-02,7.4976490045e+03
-9.5544708800e-06,-5.7000000000e-02,7.5659889612e+03
-9.6860451500e-06,-5.8000000000e-02,7.6354179709e+03
-9.8164190800e-06,-5.9000000000e-02,7.7059575246e+03
-9.9455956500e-06,-6.0000000000e-02,7.7776304914e+03
-1.0073577900e-05,-6.1000000000e-02,7.8504546768e+03
-1.0200369100e-05,-6.2000000000e-02,7.9244540088e+03
-1.0325972400e-05,-6.3000000000e-02,7.9996584746e+03
-1.0450391000e-05,-6.4000000000e-02,8.0760820341e+03
-1.0573628500e-05,-6.5000000000e-02,8.1537473297e+03
-1.0695688300e-05,-6.6000000000e-02,8.2326835644e+03
-1.0816574000e-05,-6.7000000000e-02,8.3129143381e+03
-1.0936289200e-05,-6.8000000000e-02,8.3944634118e+03
-1.1054837700e-05,-6.9000000000e-02,8.4773515774e+03
-1.1172223400e-05,-7.0000000000e-02,8.5616071047e+03
-1.1288450200e-05,-7.1000000000e-02,8.6472512078e+03
-1.1403522300e-05,-7.2000000000e-02,8.7343134473e+03
-1.1517443700e-05,-7.3000000000e-02,8.8228233662e+03
-1.1630218700e-05,-7.4000000000e-02,8.9127958122e+03
-1.1741851800e-05,-7.5000000000e-02,9.0042573448e+03
-1.1852347500e-05,-7.6000000000e-02,9.0972430480e+03
-1.1961710300e-05,-7.7000000000e-02,9.1917718457e+03
-1.2069945100e-05,-7.8000000000e-02,9.2878718603e+03
-1.2177056600e-05,-7.9000000000e-02,9.3855705492e+03
-1.2283049900e-05,-8.0000000000e-02,9.4848922355e+03
-1.2387930000e-05,-8.1000000000e-02,9.5858603027e+03
-1.2491702300e-05,-8.2000000000e-02,9.6885038267e+03
-1.2594372000e-05,-8.3000000000e-02,9.7928510283e+03
-1.2695944700e-05,-8.4000000000e-02,9.8989166161e+03
-1.2796426100e-05,-8.5000000000e-02,1.0006739256e+04
-1.2895821800e-05,-8.6000000000e-02,1.0116337369e+04
-1.2994137900e-05,-8.7000000000e-02,1.0227730002e+04
-1.3091380400e-05,-8.8000000000e-02,1.0340945021e+04
-1.3187555600e-05,-8.9000000000e-02,1.0456011313e+04
-1.3282669700e-05,-9.0000000000e-02,1.0572951169e+04
-1.3376729300e-05,-9.1000000000e-02,1.0691775931e+04
-1.3469741100e-05,-9.2000000000e-02,1.0812512537e+04
-1.3561711900e-05,-9.3000000000e-02,1.0935181674e+04
-1.3652648700e-05,-9.4000000000e-02,1.1059809813e+04
-1.3742558500e-05,-9.5000000000e-02,1.1186409824e+04
-1.3831448700e-05,-9.6000000000e-02,1.1314987660e+04
-1.3919326800e-05,-9.7000000000e-02,1.1445579709e+04
-1.4006200200e-05,-9.8000000000e-02,1.1578188133e+04
-1.4092076900e-05,-9.9000000000e-02,1.1712814721e+04
-1.4176964800e-05,-1.0000000000e-01,1.1849499508e+04
-1.4260871800e-05,-1.0100000000e-01,1.1988239786e+04
-1.4343806300e-05,-1.0200000000e-01,1.2129023970e+04
-1.4425776800e-05,-1.0300000000e-01,1.2271881460e+04
-1.4506791700e-05,-1.0400000000e-01,1.2416817386e+04
-1.4586859800e-05,-1.0500000000e-01,1.2563820336e+04
-1.4665990000e-05,-1.0600000000e-01,1.2712890532e+04
-1.4744191400e-05,-1.0700000000e-01,1.2864034478e+04
-1.4821473100e-05,-1.0800000000e-01,1.3017247281e+04
-1.4897844500e-05,-1.0900000000e-01,1.3172504535e+04
-1.4973315200e-05,-1.1000000000e-01,1.3329803915e+04
-1.5047894800e-05,-1.1100000000e-01,1.3489149025e+04
-1.5121593000e-05,-1.1200000000e-01,1.3650494332e+04
-1.5194420000e-05,-1.1300000000e-01,1.3813838393e+04
-1.5266385600e-05,-1.1400000000e-01,1.3979163477e+04
-1.5337500200e-05,-1.1500000000e-01,1.4146422276e+04
-1.5407774100e-05,-1.1600000000e-01,1.4315599708e+04
-1.5477217800e-05,-1.1700000000e-01,1.4486657711e+04
-1.5545841900e-05,-1.1800000000e-01,1.4659563632e+04
-1.5613657100e-05,-1.1900000000e-01,1.4834269193e+04
-1.5680674300e-05,-1.2000000000e-01,1.5010744046e+04
-1.5746904300e-05,-1.2100000000e-01,1.5188940681e+04
-1.5812358200e-05,-1.2200000000e-01,1.5368784462e+04
-1.5877047200e-05,-1.2300000000e-01,1.5550241601e+04
-1.5940982400e-05,-1.2400000000e-01,1.5733273846e+04
-1.6004175000e-05,-1.2500000000e-01,1.5917775771e+04
-1.6066636600e-05,-1.2600000000e-01,1.6103687179e+04
-1.6128378500e-05,-1.2700000000e-01,1.6290979332e+04
-1.6189412100e-05,-1.2800000000e-01,1.6479554812e+04
-1.6249749000e-05,-1.2900000000e-01,1.6669337299e+04
-1.6309400700e-05,-1.3000000000e-01,1.6860242924e+04
-1.6368378900e-05,-1.3100000000e-01,1.7052183867e+04
-1.6426695200e-05,-1.3200000000e-01,1.7245109954e+04
-1.6484361100e-05,-1.3300000000e-01,1.7438906664e+04
-1.6541388400e-05,-1.3400000000e-01,1.7633470408e+04
-1.6597788700e-05,-1.3500000000e-01,1.7828736497e+04
-1.6653573600e-05,-1.3600000000e-01,1.8024606048e+04
-1.6708754700e-05,-1.3700000000e-01,1.8220974983e+04
-1.6763343600e-05,-1.3800000000e-01,1.8417733953e+04
-1.6817351900e-05,-1.3900000000e-01,1.8614803673e+04
-1.6870791000e-05,-1.4000000000e-01,1.8812064857e+04
-1.6923672500e-05,-1.4100000000e-01,1.9009414249e+04
-1.6976007700e-05,-1.4200000000e-01,1.9206778676e+04
-1.7027807900e-05,-1.4300000000e-01,1.9404009597e+04
-1.7079084500e-05,-1.4400000000e-01,1.9601011212e+04
-1.7129848600e-05,-1.4500000000e-01,1.9797702486e+04
-1.7180111300e-05,-1.4600000000e-01,1.9993963432e+04
-1.7229883600e-05,-1.4700000000e-01,2.0189690560e+04
-1.7279176400e-05,-1.4800000000e-01,2.0384799733e+04
-1.7328000400e-05,-1.4900000000e-01,2.0579162769e+04
-1.7376366400e-05,-1.5000000000e-01,2.0772672712e+04
-1.7424284900e-05,-1.5100000000e-01,2.0965262774e+04
-1.7471766300e-05,-1.5200000000e-01,2.1156801399e+04
-1.7518821000e-05,-1.5300000000e-01,2.1347201547e+04
-1.7565459100e-05,-1.5400000000e-01,2.1536398083e+04
-1.7611690600e-05,-1.5500000000e-01,2.1724258020e+04
-1.7657525500e-05,-1.5600000000e-01,2.1910720280e+04
-1.7702973400e-05,-1.5700000000e-01,2.2095723456e+04
-1.7748043900e-05,-1.5800000000e-01,2.2279111611e+04
-1.7792746600e-05,-1.5900000000e-01,2.2460853770e+04
-1.7837090600e-05,-1.6000000000e-01,2.2640893976e+04
-1.7881085100e-05,-1.6100000000e-01,2.2819131944e+04
-1.7924739000e-05,-1.6200000000e-01,2.2995464766e+04
-1.7968061300e-05,-1.6300000000e-01,2.3169875319e+04
