id,vds,r0
1.2153456500e-35,0.0000000000e+00,4.2422211377e+06
2.3572557100e-10,1.0000000000e-03,4.2935164665e+06
4.6594858500e-10,2.0000000000e-03,4.3970109520e+06
6.9071107200e-10,3.0000000000e-03,4.5047449994e+06
9.1005698800e-10,4.0000000000e-03,4.6169325531e+06
1.1240322300e-09,5.0000000000e-03,4.7337975700e+06
1.3326848100e-09,6.0000000000e-03,4.8555746659e+06
1.5360648400e-09,7.0000000000e-03,4.9825083102e+06
1.7342247600e-09,8.0000000000e-03,5.1148539358e+06
1.9272192500e-09,9.0000000000e-03,5.2528762614e+06
2.1151055400e-09,1.0000000000e-02,5.3968520558e+06
2.2979431400e-09,1.1000000000e-02,5.5470646824e+06
2.4757944300e-09,1.2000000000e-02,5.7038084108e+06
2.6487241300e-09,1.3000000000e-02,5.8673856776e+06
2.8167999000e-09,1.4000000000e-02,6.0381062909e+06
2.9800919000e-09,1.5000000000e-02,6.2162894706e+06
3.1386731000e-09,1.6000000000e-02,6.4022487612e+06
3.2926195700e-09,1.7000000000e-02,6.5963133166e+06
3.4420096200e-09,1.8000000000e-02,6.7988043082e+06
3.5869249800e-09,1.9000000000e-02,7.0100500770e+06
3.7274493500e-09,2.0000000000e-02,7.2303669847e+06
3.8636699400e-09,2.1000000000e-02,7.4600677216e+06
3.9956758500e-09,2.2000000000e-02,7.6994604906e+06
4.1235591600e-09,2.3000000000e-02,7.9488249252e+06
4.2474142500e-09,2.4000000000e-02,8.2084302216e+06
4.3673378800e-09,2.5000000000e-02,8.4785417015e+06
4.4834283500e-09,2.6000000000e-02,8.7593798736e+06
4.5957864700e-09,2.7000000000e-02,9.0511263166e+06
4.7045145000e-09,2.8000000000e-02,9.3539520098e+06
4.8097160700e-09,2.9000000000e-02,9.6679495826e+06
4.9114966500e-09,3.0000000000e-02,9.9932128328e+06
5.0099616700e-09,3.1000000000e-02,1.0329759387e+07
5.1052182500e-09,3.2000000000e-02,1.0677556189e+07
5.1973730900e-09,3.3000000000e-02,1.1036512951e+07
5.2865337700e-09,3.4000000000e-02,1.1406476550e+07
5.3728070900e-09,3.5000000000e-02,1.1787246321e+07
5.4562997500e-09,3.6000000000e-02,1.2178506829e+07
5.5371178800e-09,3.7000000000e-02,1.2579975592e+07
5.6153656200e-09,3.8000000000e-02,1.2991197986e+07
5.6911472200e-09,3.9000000000e-02,1.3411682553e+07
5.7645642700e-09,4.0000000000e-02,1.3840914468e+07
5.8357172400e-09,4.1000000000e-02,1.4278261538e+07
5.9047042800e-09,4.2000000000e-02,1.4723092533e+07
5.9716213100e-09,4.3000000000e-02,1.5174663722e+07
6.0365621400e-09,4.4000000000e-02,1.5632236149e+07
6.0996175900e-09,4.5000000000e-02,1.6095016716e+07
6.1608761400e-09,4.6000000000e-02,1.6562140687e+07
6.2204234000e-09,4.7000000000e-02,1.7032659225e+07
6.2783427300e-09,4.8000000000e-02,1.7505876086e+07
