v-sweep,id,gm,
-9.60000000e-02,-2.60764565e-09,4.43236559e-08,
-9.70000000e-02,-2.65229616e-09,4.49897897e-08,
-9.80000000e-02,-2.69762523e-09,4.56754634e-08,
-9.90000000e-02,-2.74364709e-09,4.63682426e-08,
-1.00000000e-01,-2.79036172e-09,4.70610217e-08,
-1.01000000e-01,-2.83776913e-09,4.77644591e-08,
-1.02000000e-01,-2.88589064e-09,4.84803309e-08,
-1.03000000e-01,-2.93472979e-09,4.92086372e-08,
-1.04000000e-01,-2.98430791e-09,4.99476016e-08,
-1.05000000e-01,-3.03462500e-09,5.06936715e-08,
-1.06000000e-01,-3.08569525e-09,5.14503995e-08,
-1.07000000e-01,-3.13752579e-09,5.22195620e-08,
-1.08000000e-01,-3.19013438e-09,5.29922772e-08,
-1.09000000e-01,-3.24351035e-09,5.37792033e-08,
-1.10000000e-01,-3.29769279e-09,5.45767875e-08,
-1.11000000e-01,-3.35266392e-09,5.53850299e-08,
-1.12000000e-01,-3.40846285e-09,5.62074831e-08,
-1.13000000e-01,-3.46507889e-09,5.70352654e-08,
-1.14000000e-01,-3.52253338e-09,5.78808113e-08,
-1.15000000e-01,-3.58084051e-09,5.87370153e-08,
-1.16000000e-01,-3.64000741e-09,5.96003247e-08,
-1.17000000e-01,-3.70004116e-09,6.04760686e-08,
-1.18000000e-01,-3.76095954e-09,6.13660234e-08,
-1.19000000e-01,-3.82277321e-09,6.22630836e-08,
-1.20000000e-01,-3.88548571e-09,6.31796837e-08,
-1.21000000e-01,-3.94913258e-09,6.41069420e-08,
-1.22000000e-01,-4.01369959e-09,6.50413057e-08,
-1.23000000e-01,-4.07921519e-09,6.59898802e-08,
-1.24000000e-01,-4.14567936e-09,6.69579947e-08,
-1.25000000e-01,-4.21313118e-09,6.79367673e-08,
-1.26000000e-01,-4.28155289e-09,6.89261981e-08,
-1.27000000e-01,-4.35098357e-09,6.99316161e-08,
-1.28000000e-01,-4.42141612e-09,7.09423631e-08,
-1.29000000e-01,-4.49286830e-09,7.19779791e-08,
-1.30000000e-01,-4.56537208e-09,7.30242533e-08,
-1.31000000e-01,-4.63891681e-09,7.40811856e-08,
-1.32000000e-01,-4.71353445e-09,7.51594342e-08,
-1.33000000e-01,-4.78923567e-09,7.62447883e-08,
-1.34000000e-01,-4.86602403e-09,7.73408004e-08,
-1.35000000e-01,-4.94391728e-09,7.84634580e-08,
-1.36000000e-01,-5.02295094e-09,7.96021027e-08,
-1.37000000e-01,-5.10312148e-09,8.07478528e-08,
-1.38000000e-01,-5.18444665e-09,8.19095902e-08,
-1.39000000e-01,-5.26694066e-09,8.30926439e-08,
-1.40000000e-01,-5.35063194e-09,8.42881320e-08,
-1.41000000e-01,-5.43551693e-09,8.54960547e-08,
-1.42000000e-01,-5.52162405e-09,8.67341754e-08,
-1.43000000e-01,-5.60898528e-09,8.79794015e-08,
-1.44000000e-01,-5.69758285e-09,8.92370622e-08,
-1.45000000e-01,-5.78745940e-09,9.05178155e-08,
-1.46000000e-01,-5.87861848e-09,9.18163323e-08,
-1.47000000e-01,-5.97109207e-09,9.31379418e-08,
-1.48000000e-01,-6.06489436e-09,9.44702094e-08,
-1.49000000e-01,-6.16003248e-09,9.58184643e-08,
-1.50000000e-01,-6.25653129e-09,9.71898118e-08,
-1.51000000e-01,-6.35441211e-09,9.85806992e-08,
-1.52000000e-01,-6.45369269e-09,9.99893501e-08,
-1.53000000e-01,-6.55439081e-09,1.01413988e-07,
-1.54000000e-01,-6.65652067e-09,1.02859943e-07,
